"Username","participant ethnicity","Response.RT","Response.JOL","Target_Ethnicity","Target_Gender","scored"
"M20327215_JAW","Black",3646,99,"B","M",1
"M20327215_JAW","Black",7830,57,"B","F",1
"M20327215_JAW","Black",5606,78,"B","F",1
"M20327215_JAW","Black",6248,88,"B","F",1
"M20327215_JAW","Black",24875,67,"B","F",1
"M20327215_JAW","Black",9220,55,"B","F",1
"M20327215_JAW","Black",6474,67,"B","F",1
"M20327215_JAW","Black",5922,88,"B","M",1
"M20327215_JAW","Black",3308,88,"B","M",0
"M20327215_JAW","Black",4434,98,"B","M",1
"M20327215_JAW","Black",15371,90,"B","M",1
"M20327215_JAW","Black",7046,95,"B","M",1
"M20327215_JAW","Black",48234,80,"B","M",1
"M20327215_JAW","Black",8954,67,"W","F",1
"M20327215_JAW","Black",12260,10,"B","M",1
"M20327215_JAW","Black",5955,78,"B","M",1
"M20327215_JAW","Black",11082,90,"B","M",1
"M20327215_JAW","Black",4494,89,"W","F",1
"M20327215_JAW","Black",23253,48,"W","F",1
"M20327215_JAW","Black",12986,37,"W","F",0
"M20327215_JAW","Black",11288,85,"W","F",1
"M20327215_JAW","Black",7251,78,"W","F",1
"M20327215_JAW","Black",6036,67,"W","F",1
"m20327605","American Indian/Alaskan Native",2013,30,"B","F",1
"m20327605","American Indian/Alaskan Native",1779,30,"B","M",1
"m20327605","American Indian/Alaskan Native",2257,30,"B","F",1
"m20327605","American Indian/Alaskan Native",2218,10,"B","M",1
"m20327605","American Indian/Alaskan Native",2038,40,"B","M",1
"m20327605","American Indian/Alaskan Native",3544,80,"B","M",1
"m20327605","American Indian/Alaskan Native",2599,100,"B","F",1
"m20327605","American Indian/Alaskan Native",4362,100,"W","F",1
"m20327605","American Indian/Alaskan Native",1822,40,"B","M",1
"m20327605","American Indian/Alaskan Native",3960,85,"B","M",1
"m20327605","American Indian/Alaskan Native",3077,55,"B","F",1
"m20327605","American Indian/Alaskan Native",2279,20,"B","M",1
"m20327605","American Indian/Alaskan Native",2110,40,"B","F",1
"m20327605","American Indian/Alaskan Native",3144,100,"W","F",1
"m20327605","American Indian/Alaskan Native",3128,60,"B","M",1
"m20327605","American Indian/Alaskan Native",3683,20,"W","M",1
"m20327605","American Indian/Alaskan Native",1829,56,"W","F",0
"m20327605","American Indian/Alaskan Native",2119,28,"B","M",1
"m20327605","American Indian/Alaskan Native",2548,70,"B","M",1
"m20327605","American Indian/Alaskan Native",1843,59,"B","F",1
"m20327605","American Indian/Alaskan Native",2241,30,"B","F",0
"m20327605","American Indian/Alaskan Native",2439,55,"W","M",1
"m20327605","American Indian/Alaskan Native",2374,40,"W","F",1
"m20327605","American Indian/Alaskan Native",4237,100,"W","F",1
"m20327605","American Indian/Alaskan Native",4035,75,"W","F",1
"m20327605","American Indian/Alaskan Native",1814,30,"W","M",1
"m20327605","American Indian/Alaskan Native",2901,70,"B","F",1
"m20327605","American Indian/Alaskan Native",2230,20,"W","F",1
"m20327605","American Indian/Alaskan Native",3994,70,"W","F",1
"m20327605","American Indian/Alaskan Native",4101,60,"W","M",1
"m20327605","American Indian/Alaskan Native",3170,20,"W","M",1
"m20327605","American Indian/Alaskan Native",2395,45,"W","F",1
"m20327605","American Indian/Alaskan Native",3803,29,"W","M",1
"m20327605","American Indian/Alaskan Native",1691,20,"W","F",0
"m20327605","American Indian/Alaskan Native",4901,25,"W","M",1
"m20327605","American Indian/Alaskan Native",1794,20,"W","M",1
"m20327605","American Indian/Alaskan Native",2337,30,"B","F",1
"m20327605","American Indian/Alaskan Native",3084,50,"W","M",1
"m20327605","American Indian/Alaskan Native",1639,40,"B","F",0
"m20327605","American Indian/Alaskan Native",1751,50,"W","M",1
"M20327840_bkc","Black",9922,89,"W","F",1
"M20327840_bkc","Black",4319,84,"W","F",1
"M20327840_bkc","Black",9623,73,"W","M",1
"M20327840_bkc","Black",8176,75,"W","M",1
"M20327840_bkc","Black",3840,74,"W","M",1
"M20327840_bkc","Black",10170,62,"W","M",1
"M20327840_bkc","Black",5611,80,"W","M",1
"M20327840_bkc","Black",3641,85,"W","M",1
"M20327840_bkc","Black",9938,85,"W","M",1
"M20327840_bkc","Black",10401,94,"W","M",1
"M20327840_bkc","Black",3907,75,"W","M",1
"M20327840_bkc","Black",7500,71,"B","M",1
"M20327840_bkc","Black",5452,65,"B","M",1
"M20327840_bkc","Black",3111,70,"W","F",1
"M20327840_bkc","Black",9068,82,"B","F",1
"M20327840_bkc","Black",4351,84,"B","F",0
"M20327840_bkc","Black",4304,95,"B","F",1
"M20327840_bkc","Black",4942,73,"B","F",1
"M20327840_bkc","Black",5256,100,"B","F",1
"M20327840_bkc","Black",3989,86,"B","F",0
"M20327840_bkc","Black",6853,77,"B","F",1
"M20327840_bkc","Black",4377,93,"B","F",1
"M20327840_bkc","Black",4740,88,"B","F",1
"M20327840_bkc","Black",6814,80,"B","F",1
"M20327840_bkc","Black",7552,90,"W","F",1
"M20327840_bkc","Black",11897,92,"W","F",1
"M20327840_bkc","Black",11142,91,"B","M",1
"M20327840_bkc","Black",4207,100,"B","M",1
"M20327840_bkc","Black",6510,74,"B","M",1
"M20327840_bkc","Black",11386,78,"B","M",1
"M20327840_bkc","Black",5677,63,"B","M",1
"M20327840_bkc","Black",6810,100,"B","M",1
"M20327840_bkc","Black",4245,72,"B","M",0
"M20327840_bkc","Black",3974,54,"B","M",1
"M20327840_bkc","Black",6046,77,"W","F",1
"M20327840_bkc","Black",6430,86,"W","F",1
"M20327840_bkc","Black",4155,64,"W","F",1
"M20327840_bkc","Black",5205,72,"W","F",0
"M20327840_bkc","Black",3234,100,"W","F",1
"M20327840_bkc","Black",7408,87,"W","M",1
"M20330209_AS","Other/unknown",8971,75,"W","M",1
"M20330209_AS","Other/unknown",6460,50,"B","F",1
"M20330209_AS","Other/unknown",19845,65,"B","F",1
"M20330209_AS","Other/unknown",24576,67,"W","F",1
"M20330209_AS","Other/unknown",15376,56,"B","F",1
"M20330209_AS","Other/unknown",22064,10,"B","F",1
"M20330209_AS","Other/unknown",15611,80,"B","M",0
"M20330209_AS","Other/unknown",10465,60,"W","F",0
"M20330209_AS","Other/unknown",6786,87,"B","F",1
"M20330209_AS","Other/unknown",36642,67,"W","F",0
"M20330209_AS","Other/unknown",24097,89,"B","M",1
"M20330209_AS","Other/unknown",21766,87,"W","M",0
"M20330209_AS","Other/unknown",290,NA,"B","M",0
"M20330209_AS","Other/unknown",11482,80,"B","M",1
"M20330209_AS","Other/unknown",6090,80,"W","M",0
"M20330209_AS","Other/unknown",9492,70,"B","F",1
"M20330209_AS","Other/unknown",7723,50,"B","F",1
"M20330209_AS","Other/unknown",14175,65,"W","F",0
"M20330209_AS","Other/unknown",5227,40,"W","F",1
"M20330209_AS","Other/unknown",6983,80,"W","M",1
"M20330209_AS","Other/unknown",27614,76,"W","M",1
"M20330209_AS","Other/unknown",27927,40,"B","F",0
"M20330209_AS","Other/unknown",8862,60,"B","F",0
"M20330209_AS","Other/unknown",13070,78,"B","M",1
"M20330209_AS","Other/unknown",22324,63,"W","F",0
"M20330209_AS","Other/unknown",25598,87,"B","M",1
"M20330209_AS","Other/unknown",5872,90,"B","M",0
"M20330209_AS","Other/unknown",7651,90,"B","M",0
"M20330209_AS","Other/unknown",7205,79,"W","M",1
"M20330209_AS","Other/unknown",20510,45,"W","F",1
"M20330209_AS","Other/unknown",8026,68,"B","M",1
"M20330209_AS","Other/unknown",24999,74,"W","F",0
"M20330209_AS","Other/unknown",16074,54,"W","F",1
"M20330209_AS","Other/unknown",23988,78,"W","M",0
"M20330209_AS","Other/unknown",26181,56,"B","F",0
"M20330209_AS","Other/unknown",7428,86,"W","M",1
"M20330209_AS","Other/unknown",5326,65,"W","F",1
"M20330209_AS","Other/unknown",22435,78,"W","M",1
"M20330209_AS","Other/unknown",4210,87,"B","M",1
"M20330209_AS","Other/unknown",4006,87,"W","M",0
"M20331541","Other/unknown",3794,25,"B","F",1
"M20331541","Other/unknown",13358,30,"B","F",0
"M20331541","Other/unknown",20238,20,"W","M",1
"M20331541","Other/unknown",9619,30,"B","F",1
"M20331541","Other/unknown",7080,20,"B","M",0
"M20331541","Other/unknown",4790,40,"W","F",1
"M20331541","Other/unknown",5225,10,"B","F",1
"M20331541","Other/unknown",8454,80,"W","M",1
"M20331541","Other/unknown",4484,30,"B","F",1
"M20331541","Other/unknown",6047,30,"B","F",1
"M20331541","Other/unknown",5104,15,"W","F",0
"M20331541","Other/unknown",4283,30,"B","M",1
"M20331541","Other/unknown",14997,80,"B","M",1
"M20331541","Other/unknown",12197,10,"B","M",1
"M20331541","Other/unknown",4135,20,"W","F",1
"M20331541","Other/unknown",2790,10,"W","M",1
"M20331541","Other/unknown",3454,20,"B","M",1
"M20331541","Other/unknown",4327,70,"B","F",1
"M20331541","Other/unknown",5848,20,"B","M",1
"M20331541","Other/unknown",5371,50,"W","M",1
"M20331541","Other/unknown",5142,70,"W","F",1
"M20331541","Other/unknown",5723,40,"B","M",1
"M20331541","Other/unknown",8136,20,"W","M",1
"M20331541","Other/unknown",12795,40,"B","F",1
"M20331541","Other/unknown",4728,70,"W","M",1
"M20331541","Other/unknown",5244,10,"W","M",1
"M20331541","Other/unknown",4182,20,"W","F",1
"M20331541","Other/unknown",7303,40,"B","F",1
"M20331541","Other/unknown",21684,15,"B","F",1
"M20331541","Other/unknown",3420,90,"W","F",1
"M20331541","Other/unknown",12115,15,"W","M",1
"M20331541","Other/unknown",5778,85,"W","M",1
"M20331541","Other/unknown",9418,30,"W","F",1
"M20331541","Other/unknown",6153,30,"W","F",1
"M20331541","Other/unknown",7160,95,"B","M",1
"M20331541","Other/unknown",5564,20,"W","F",1
"M20331541","Other/unknown",5593,10,"W","M",0
"M20331541","Other/unknown",25449,30,"B","M",1
"M20331541","Other/unknown",5354,95,"B","M",1
"M20331541","Other/unknown",12724,20,"W","F",1
"M20331863_TL","Other/unknown",4404,30,"B","F",1
"M20331863_TL","Other/unknown",6863,20,"W","M",1
"M20331863_TL","Other/unknown",11949,32,"B","F",1
"M20331863_TL","Other/unknown",3589,50,"B","M",1
"M20331863_TL","Other/unknown",3532,30,"B","M",1
"M20331863_TL","Other/unknown",4594,40,"B","F",1
"M20331863_TL","Other/unknown",9970,40,"W","M",1
"M20331863_TL","Other/unknown",4310,50,"W","M",1
"M20331863_TL","Other/unknown",8302,55,"W","F",1
"M20331863_TL","Other/unknown",12217,50,"B","M",1
"M20331863_TL","Other/unknown",3596,36,"B","F",1
"M20331863_TL","Other/unknown",2639,40,"W","M",1
"M20331863_TL","Other/unknown",4181,39,"B","F",1
"M20331863_TL","Other/unknown",2725,60,"B","F",1
"M20331863_TL","Other/unknown",7964,35,"B","M",1
"M20331863_TL","Other/unknown",2623,30,"B","F",1
"M20331863_TL","Other/unknown",3002,40,"B","F",1
"M20331863_TL","Other/unknown",7563,40,"W","M",1
"M20331863_TL","Other/unknown",6908,40,"B","F",1
"M20331863_TL","Other/unknown",9847,50,"B","M",1
"M20331863_TL","Other/unknown",7917,30,"W","F",1
"M20331863_TL","Other/unknown",5765,45,"W","F",1
"M20331863_TL","Other/unknown",2891,30,"W","F",1
"M20331863_TL","Other/unknown",3266,15,"W","M",1
"M20331863_TL","Other/unknown",3166,1,"W","F",1
"M20331863_TL","Other/unknown",3291,16,"B","F",1
"M20331863_TL","Other/unknown",7571,30,"B","M",1
"M20331863_TL","Other/unknown",6517,34,"W","F",1
"M20331863_TL","Other/unknown",9712,60,"B","M",1
"M20331863_TL","Other/unknown",12614,29,"W","M",1
"M20331863_TL","Other/unknown",5178,50,"B","M",1
"M20331863_TL","Other/unknown",2439,9,"W","M",1
"M20331863_TL","Other/unknown",2278,2,"W","M",0
"M20331863_TL","Other/unknown",2282,40,"W","F",0
"M20331863_TL","Other/unknown",4979,50,"B","M",1
"M20331863_TL","Other/unknown",13918,60,"W","F",1
"M20331863_TL","Other/unknown",12725,30,"W","F",1
"M20331863_TL","Other/unknown",3544,50,"W","F",1
"M20331863_TL","Other/unknown",5887,50,"B","M",1
"M20331863_TL","Other/unknown",9540,40,"W","M",1
"M20332017!DJ","Other/unknown",4538,60,"W","M",1
"M20332017!DJ","Other/unknown",2940,100,"W","M",1
"M20332017!DJ","Other/unknown",1611,100,"B","M",0
"M20332017!DJ","Other/unknown",2982,40,"B","M",1
"M20332017!DJ","Other/unknown",2338,100,"B","F",1
"M20332017!DJ","Other/unknown",6126,90,"B","M",1
"M20332017!DJ","Other/unknown",4321,90,"B","F",1
"M20332017!DJ","Other/unknown",6729,80,"W","F",0
"M20332017!DJ","Other/unknown",4728,50,"B","M",0
"M20332017!DJ","Other/unknown",10904,90,"B","M",1
"M20332017!DJ","Other/unknown",2630,40,"W","F",0
"M20332017!DJ","Other/unknown",6813,90,"B","F",1
"M20332017!DJ","Other/unknown",2698,60,"B","M",0
"M20332017!DJ","Other/unknown",5583,70,"W","M",1
"M20332017!DJ","Other/unknown",4513,90,"W","M",1
"M20332017!DJ","Other/unknown",3243,90,"B","F",0
"M20332017!DJ","Other/unknown",2727,60,"B","F",0
"M20332017!DJ","Other/unknown",2078,100,"W","M",1
"M20332017!DJ","Other/unknown",3109,70,"B","F",0
"M20332017!DJ","Other/unknown",6757,60,"W","M",1
"M20332017!DJ","Other/unknown",1941,100,"W","M",1
"M20332017!DJ","Other/unknown",3022,70,"W","M",0
"M20332017!DJ","Other/unknown",2583,100,"W","M",1
"M20332017!DJ","Other/unknown",5238,90,"W","M",1
"M20332017!DJ","Other/unknown",3314,40,"W","F",0
"M20332017!DJ","Other/unknown",2472,40,"W","F",1
"M20332017!DJ","Other/unknown",3079,100,"W","F",0
"M20332017!DJ","Other/unknown",2345,50,"B","F",1
"M20332017!DJ","Other/unknown",1786,100,"W","F",1
"M20332017!DJ","Other/unknown",2601,100,"B","M",1
"M20332017!DJ","Other/unknown",2313,30,"B","F",1
"M20332017!DJ","Other/unknown",3635,30,"W","F",1
"M20332017!DJ","Other/unknown",5737,30,"W","F",0
"M20332017!DJ","Other/unknown",2336,40,"B","F",1
"M20332017!DJ","Other/unknown",3895,30,"W","F",0
"M20332017!DJ","Other/unknown",3421,60,"B","M",1
"M20332017!DJ","Other/unknown",3471,100,"B","M",1
"M20332017!DJ","Other/unknown",3492,60,"B","F",1
"M20332017!DJ","Other/unknown",2426,80,"W","F",1
"M20332017!DJ","Other/unknown",3364,50,"B","M",1
"M20332017DJ","Other/unknown",1759,90,"W","F",1
"M20332017DJ","Other/unknown",1544,40,"W","F",0
"M20332017DJ","Other/unknown",1825,60,"B","M",0
"M20332017DJ","Other/unknown",2071,40,"W","M",0
"M20332017DJ","Other/unknown",2007,40,"W","F",0
"M20332017DJ","Other/unknown",2768,30,"W","M",1
"M20332017DJ","Other/unknown",2368,50,"B","M",0
"M20332017DJ","Other/unknown",14989,60,"B","F",0
"M20332017DJ","Other/unknown",2784,40,"B","M",1
"M20332017DJ","Other/unknown",1636,80,"W","M",0
"M20332017DJ","Other/unknown",1475,60,"B","F",1
"M20332017DJ","Other/unknown",2158,60,"B","F",1
"M20332017DJ","Other/unknown",1270,70,"B","M",1
"M20332017DJ","Other/unknown",5560,50,"W","F",0
"M20332017DJ","Other/unknown",2701,55,"W","M",1
"M20332017DJ","Other/unknown",2104,90,"B","F",1
"M20332017DJ","Other/unknown",2110,40,"W","M",0
"M20332017DJ","Other/unknown",2601,70,"B","F",1
"M20332017DJ","Other/unknown",2278,90,"B","F",1
"M20332017DJ","Other/unknown",2180,80,"W","M",1
"M20332017DJ","Other/unknown",1326,80,"W","F",1
"M20332017DJ","Other/unknown",1563,90,"B","F",1
"M20332017DJ","Other/unknown",1681,90,"B","F",0
"M20332017DJ","Other/unknown",1146,70,"B","F",1
"M20332017DJ","Other/unknown",1597,60,"B","M",1
"M20332017DJ","Other/unknown",1974,40,"W","F",1
"M20332017DJ","Other/unknown",2206,50,"W","M",1
"M20332017DJ","Other/unknown",2135,30,"B","M",1
"M20332017DJ","Other/unknown",1791,70,"B","M",1
"M20332017DJ","Other/unknown",2755,50,"B","M",1
"M20332017DJ","Other/unknown",2996,50,"B","F",0
"M20332017DJ","Other/unknown",1626,90,"W","M",1
"M20332017DJ","Other/unknown",8536,40,"B","M",1
"M20332017DJ","Other/unknown",1771,80,"W","F",0
"M20332017DJ","Other/unknown",4412,60,"W","F",1
"M20332017DJ","Other/unknown",1982,40,"W","M",0
"M20332017DJ","Other/unknown",2217,40,"B","M",0
"M20332017DJ","Other/unknown",1632,70,"W","F",1
"M20332017DJ","Other/unknown",1653,90,"W","M",1
"M20332017DJ","Other/unknown",2045,40,"W","F",0
"M20332064_sb","White",1006,0,"B","F",0
"M20332064_sb","White",2709,10,"B","F",1
"M20332064_sb","White",707,0,"B","F",1
"M20332064_sb","White",1730,0,"B","M",0
"M20332064_sb","White",2611,30,"B","F",0
"M20332064_sb","White",1637,20,"B","M",1
"M20332064_sb","White",2427,0,"W","M",1
"M20332064_sb","White",1679,30,"W","M",0
"M20332064_sb","White",3861,40,"B","M",1
"M20332064_sb","White",1516,0,"B","F",1
"M20332064_sb","White",2484,70,"W","M",1
"M20332064_sb","White",2779,20,"B","M",0
"M20332064_sb","White",2040,0,"B","M",0
"M20332064_sb","White",3520,20,"B","F",1
"M20332064_sb","White",2717,30,"B","F",1
"M20332064_sb","White",1305,0,"B","F",0
"M20332064_sb","White",2496,50,"W","F",1
"M20332064_sb","White",1829,0,"W","M",1
"M20332064_sb","White",1754,20,"W","M",1
"M20332064_sb","White",1618,20,"B","F",0
"M20332064_sb","White",2992,50,"W","M",1
"M20332064_sb","White",2117,30,"W","F",1
"M20332064_sb","White",2245,20,"B","F",1
"M20332064_sb","White",941,0,"B","M",1
"M20332064_sb","White",1581,60,"W","M",1
"M20332064_sb","White",6878,20,"W","M",1
"M20332064_sb","White",3901,40,"W","F",1
"M20332064_sb","White",1502,0,"B","M",0
"M20332064_sb","White",5955,20,"W","M",0
"M20332064_sb","White",2508,50,"W","F",1
"M20332064_sb","White",1979,20,"W","F",1
"M20332064_sb","White",3612,0,"B","M",0
"M20332064_sb","White",1583,50,"W","F",1
"M20332064_sb","White",1857,20,"B","M",1
"M20332064_sb","White",2046,40,"W","F",1
"M20332064_sb","White",1620,0,"B","M",0
"M20332064_sb","White",2376,80,"W","F",0
"M20332064_sb","White",2113,60,"W","F",1
"M20332064_sb","White",1910,40,"W","M",1
"M20332064_sb","White",3225,40,"W","F",1
"M20332102","Asian/Pacific Islander",3360,20,"W","M",1
"M20332102","Asian/Pacific Islander",3663,100,"W","M",1
"M20332102","Asian/Pacific Islander",3323,70,"B","M",1
"M20332102","Asian/Pacific Islander",3721,40,"B","F",1
"M20332102","Asian/Pacific Islander",8204,100,"W","M",1
"M20332102","Asian/Pacific Islander",3748,100,"W","M",1
"M20332102","Asian/Pacific Islander",3651,80,"B","M",1
"M20332102","Asian/Pacific Islander",5309,90,"B","F",1
"M20332102","Asian/Pacific Islander",6029,50,"B","F",1
"M20332102","Asian/Pacific Islander",3507,10,"B","M",0
"M20332102","Asian/Pacific Islander",9102,70,"W","M",1
"M20332102","Asian/Pacific Islander",9892,100,"B","M",1
"M20332102","Asian/Pacific Islander",7274,100,"B","F",0
"M20332102","Asian/Pacific Islander",3482,90,"B","F",1
"M20332102","Asian/Pacific Islander",5511,60,"W","M",1
"M20332102","Asian/Pacific Islander",4552,80,"B","F",1
"M20332102","Asian/Pacific Islander",4448,100,"W","M",1
"M20332102","Asian/Pacific Islander",4661,20,"B","M",1
"M20332102","Asian/Pacific Islander",3158,20,"B","M",1
"M20332102","Asian/Pacific Islander",3416,60,"W","F",0
"M20332102","Asian/Pacific Islander",3002,50,"B","M",1
"M20332102","Asian/Pacific Islander",10130,12,"B","M",1
"M20332102","Asian/Pacific Islander",5799,6,"W","M",1
"M20332102","Asian/Pacific Islander",5777,30,"W","F",0
"M20332102","Asian/Pacific Islander",13479,50,"W","F",1
"M20332102","Asian/Pacific Islander",4229,20,"B","F",0
"M20332102","Asian/Pacific Islander",5790,80,"B","F",1
"M20332102","Asian/Pacific Islander",4778,100,"W","F",1
"M20332102","Asian/Pacific Islander",4532,90,"W","F",1
"M20332102","Asian/Pacific Islander",3832,60,"W","F",1
"M20332102","Asian/Pacific Islander",5135,80,"W","M",1
"M20332102","Asian/Pacific Islander",4994,10,"W","F",1
"M20332102","Asian/Pacific Islander",4803,90,"B","F",1
"M20332102","Asian/Pacific Islander",3521,90,"B","F",1
"M20332102","Asian/Pacific Islander",4467,40,"W","M",1
"M20332102","Asian/Pacific Islander",6019,30,"B","M",1
"M20332102","Asian/Pacific Islander",7561,70,"W","F",1
"M20332102","Asian/Pacific Islander",7634,100,"W","F",1
"M20332102","Asian/Pacific Islander",5847,60,"B","M",1
"M20332102","Asian/Pacific Islander",10064,80,"W","F",1
"M20332352SE","Black",2249,60,"W","M",0
"M20332352SE","Black",1507,80,"B","F",0
"M20332352SE","Black",2895,65,"B","F",1
"M20332352SE","Black",2768,80,"B","F",1
"M20332352SE","Black",1537,0,"B","M",1
"M20332352SE","Black",1711,70,"B","F",1
"M20332352SE","Black",2747,50,"W","F",1
"M20332352SE","Black",2691,100,"B","F",1
"M20332352SE","Black",1917,70,"W","M",0
"M20332352SE","Black",2218,70,"W","M",0
"M20332352SE","Black",2161,35,"W","M",1
"M20332352SE","Black",1396,70,"B","M",0
"M20332352SE","Black",2653,80,"B","F",1
"M20332352SE","Black",4348,50,"W","M",1
"M20332352SE","Black",3004,80,"B","M",1
"M20332352SE","Black",4009,0,"B","M",1
"M20332352SE","Black",1526,40,"W","M",0
"M20332352SE","Black",4091,70,"B","M",0
"M20332352SE","Black",7283,100,"B","F",1
"M20332352SE","Black",2429,100,"B","F",1
"M20332352SE","Black",2498,90,"B","M",1
"M20332352SE","Black",1521,60,"B","M",0
"M20332352SE","Black",1489,50,"B","M",1
"M20332352SE","Black",2921,90,"B","F",1
"M20332352SE","Black",6379,60,"W","M",0
"M20332352SE","Black",4077,10,"W","M",1
"M20332352SE","Black",4912,90,"B","M",1
"M20332352SE","Black",1687,70,"B","F",1
"M20332352SE","Black",2071,70,"W","F",0
"M20332352SE","Black",1420,86,"W","F",0
"M20332352SE","Black",3032,60,"W","M",1
"M20332352SE","Black",2004,40,"W","M",1
"M20332352SE","Black",3599,75,"W","F",1
"M20332352SE","Black",3512,90,"W","F",1
"M20332352SE","Black",4465,100,"B","M",1
"M20332352SE","Black",2167,80,"W","F",0
"M20332352SE","Black",1667,70,"W","F",1
"M20332352SE","Black",2648,40,"W","F",0
"M20332352SE","Black",1587,50,"W","F",0
"M20332352SE","Black",2343,70,"W","F",0
"M20332440!AH","Other/unknown",1869,1000,"W","F",1
"M20332440!AH","Other/unknown",2567,100,"B","M",0
"M20332440!AH","Other/unknown",3796,80,"W","M",1
"M20332440!AH","Other/unknown",2053,100,"B","F",1
"M20332440!AH","Other/unknown",6662,100,"B","F",1
"M20332440!AH","Other/unknown",5872,60,"B","M",1
"M20332440!AH","Other/unknown",2791,100,"B","M",0
"M20332440!AH","Other/unknown",6324,100,"B","F",1
"M20332440!AH","Other/unknown",1934,100,"B","F",1
"M20332440!AH","Other/unknown",7551,100,"B","M",1
"M20332440!AH","Other/unknown",2809,20,"W","F",1
"M20332440!AH","Other/unknown",3864,100,"W","F",1
"M20332440!AH","Other/unknown",7049,60,"W","M",1
"M20332440!AH","Other/unknown",3510,0,"B","F",0
"M20332440!AH","Other/unknown",4578,100,"B","M",1
"M20332440!AH","Other/unknown",16404,30,"W","M",1
"M20332440!AH","Other/unknown",3186,0,"B","M",1
"M20332440!AH","Other/unknown",4849,80,"B","M",0
"M20332440!AH","Other/unknown",4620,100,"B","F",1
"M20332440!AH","Other/unknown",28604,20,"B","F",1
"M20332440!AH","Other/unknown",8950,30,"W","F",1
"M20332440!AH","Other/unknown",4747,60,"W","F",1
"M20332440!AH","Other/unknown",2752,100,"B","F",1
"M20332440!AH","Other/unknown",2847,20,"W","M",1
"M20332440!AH","Other/unknown",10205,50,"W","M",1
"M20332440!AH","Other/unknown",4134,100,"W","M",1
"M20332440!AH","Other/unknown",39194,40,"W","F",1
"M20332440!AH","Other/unknown",3066,20,"W","M",0
"M20332440!AH","Other/unknown",3695,100,"B","M",1
"M20332440!AH","Other/unknown",4727,100,"W","M",1
"M20332440!AH","Other/unknown",9417,30,"B","F",0
"M20332440!AH","Other/unknown",4190,50,"B","M",1
"M20332440!AH","Other/unknown",6555,100,"W","M",1
"M20332440!AH","Other/unknown",3365,70,"W","F",1
"M20332440!AH","Other/unknown",3588,100,"B","F",1
"M20332440!AH","Other/unknown",5543,50,"W","F",1
"M20332440!AH","Other/unknown",6227,100,"B","M",1
"M20332440!AH","Other/unknown",3090,50,"W","M",1
"M20332440!AH","Other/unknown",8326,40,"W","F",0
"M20332440!AH","Other/unknown",3566,70,"W","F",0
"M20333447_MHT","Black",14731,55,"B","M",1
"M20333447_MHT","Black",4240,100,"W","M",1
"M20333447_MHT","Black",12436,95,"B","M",1
"M20333447_MHT","Black",12562,58,"B","F",0
"M20333447_MHT","Black",9736,20,"W","M",1
"M20333447_MHT","Black",4301,50,"B","F",1
"M20333447_MHT","Black",2860,80,"B","M",1
"M20333447_MHT","Black",6016,55,"B","M",1
"M20333447_MHT","Black",3696,2,"B","F",1
"M20333447_MHT","Black",4580,40,"B","M",1
"M20333447_MHT","Black",3891,15,"W","F",1
"M20333447_MHT","Black",9786,90,"B","M",1
"M20333447_MHT","Black",10424,15,"W","M",1
"M20333447_MHT","Black",5653,80,"W","M",1
"M20333447_MHT","Black",9673,90,"W","M",1
"M20333447_MHT","Black",7405,100,"B","M",1
"M20333447_MHT","Black",2482,5,"W","F",1
"M20333447_MHT","Black",3708,30,"B","M",1
"M20333447_MHT","Black",5432,40,"B","M",1
"M20333447_MHT","Black",7190,20,"B","M",0
"M20333447_MHT","Black",4402,45,"B","F",0
"M20333447_MHT","Black",3996,40,"W","M",1
"M20333447_MHT","Black",3428,24,"B","F",0
"M20333447_MHT","Black",4830,90,"W","F",1
"M20333447_MHT","Black",6245,90,"W","F",1
"M20333447_MHT","Black",2229,5,"W","F",0
"M20333447_MHT","Black",6834,0,"B","F",0
"M20333447_MHT","Black",5050,20,"W","M",1
"M20333447_MHT","Black",4602,25,"W","M",1
"M20333447_MHT","Black",2862,30,"B","F",1
"M20333447_MHT","Black",3729,80,"B","F",1
"M20333447_MHT","Black",3766,25,"B","F",0
"M20333447_MHT","Black",3651,76,"W","F",1
"M20333447_MHT","Black",3403,23,"W","M",1
"M20333447_MHT","Black",5508,15,"W","F",1
"M20333447_MHT","Black",5236,0,"W","M",0
"M20333447_MHT","Black",6011,50,"W","F",1
"M20333447_MHT","Black",5506,20,"B","F",1
"M20333447_MHT","Black",5378,85,"W","F",1
"M20333447_MHT","Black",14405,5,"W","F",0
"M20333934_IEA","White",2914,30,"B","F",1
"M20333934_IEA","White",3322,80,"B","F",1
"M20333934_IEA","White",8579,40,"B","M",0
"M20333934_IEA","White",1880,30,"W","F",1
"M20333934_IEA","White",5392,50,"B","M",1
"M20333934_IEA","White",2880,40,"B","M",1
"M20333934_IEA","White",2482,60,"B","F",1
"M20333934_IEA","White",2614,40,"B","M",0
"M20333934_IEA","White",2451,60,"B","M",1
"M20333934_IEA","White",3079,40,"W","F",0
"M20333934_IEA","White",4669,50,"W","M",1
"M20333934_IEA","White",3056,30,"W","F",1
"M20333934_IEA","White",3356,50,"B","M",1
"M20333934_IEA","White",4324,60,"W","M",1
"M20333934_IEA","White",4839,20,"W","M",1
"M20333934_IEA","White",5694,30,"B","F",1
"M20333934_IEA","White",3638,50,"B","M",1
"M20333934_IEA","White",2475,50,"B","M",1
"M20333934_IEA","White",4589,70,"W","M",1
