UsVrnZmV,participant.ethnicity,Response.RT,Response.JOL,Target_Ethnicity,Target_Gender,scored
J00961267LR,Black,5828,100,B,M,1
J00961267LR,Black,4250,100,B,M,1
J00961267LR,Black,4108,100,B,M,1
J00961267LR,Black,3713,100,B,F,1
J00961267LR,Black,11599,100,W,F,1
J00961267LR,Black,3660,100,W,M,1
J00961267LR,Black,4494,100,W,M,1
J00961267LR,Black,6460,50,W,F,1
J00961267LR,Black,4486,50,W,F,1
J00961267LR,Black,3270,50,B,M,0
J00961267LR,Black,5071,50,W,F,1
J00961267LR,Black,3033,100,W,F,1
J00961267LR,Black,3972,100,W,F,1
J00961267LR,Black,15418,50,W,M,0
J00961267LR,Black,9841,50,W,M,1
J00961267LR,Black,33595,100,W,M,1
J00961267LR,Black,6382,60,W,F,1
J00961267LR,Black,7104,50,W,M,0
J00961267LR,Black,4675,100,W,M,1
J00961267LR,Black,4228,100,W,M,1
J00961267LR,Black,9834,100,W,M,1
J00961267LR,Black,4702,59,W,F,1
J00964292XY,Black,6097,34,B,F,1
J00964292XY,Black,5108,25,B,F,1
J00964292XY,Black,6303,29,B,F,1
J00964292XY,Black,5971,25,B,F,1
J00964292XY,Black,5181,35,B,F,1
J00964292XY,Black,9625,22,B,F,1
J00964292XY,Black,3953,45,W,M,1
J00964292XY,Black,4462,12,B,M,1
J00964292XY,Black,10861,18,B,M,0
J00964292XY,Black,3983,17,B,M,1
J00964292XY,Black,5491,54,B,M,1
J00964292XY,Black,4713,26,B,M,1
J00964292XY,Black,8769,26,B,M,1
J00964292XY,Black,5037,64,B,M,1
J00964292XY,Black,4409,21,B,M,0
J00964292XY,Black,5573,18,B,M,1
J00964292XY,Black,5860,19,B,M,1
J00964292XY,Black,9462,32,W,F,1
J00964292XY,Black,7608,92,W,F,1
J00964292XY,Black,6674,19,B,F,1
J00964292XY,Black,5371,16,W,F,1
J00964292XY,Black,7764,52,W,F,1
J00964292XY,Black,6204,87,W,F,1
J00964292XY,Black,5754,21,W,F,1
J00964292XY,Black,3868,76,W,F,1
J00964292XY,Black,7356,32,W,F,1
J00964292XY,Black,4987,85,W,F,1
J00964292XY,Black,4734,13,W,M,0
J00964292XY,Black,5813,65,W,M,1
J00964292XY,Black,6923,13,W,M,1
J00964292XY,Black,6481,78,W,M,1
J00964292XY,Black,4955,96,W,M,1
J00964292XY,Black,12819,89,W,F,1
J00964292XY,Black,5021,100,W,M,1
J00964292XY,Black,5110,47,W,M,1
J00964292XY,Black,3832,89,W,M,1
J00964292XY,Black,4547,16,W,M,1
J00964292XY,Black,4916,33,B,F,1
J00964292XY,Black,6690,27,B,F,1
J00964292XY,Black,4722,22,B,F,1
J00965289ZL,Black,13960,80,B,F,1
J00965289ZL,Black,23362,60,B,F,1
J00965289ZL,Black,11169,90,B,F,1
J00965289ZL,Black,13581,20,W,M,1
J00965289ZL,Black,10294,80,B,M,1
J00965289ZL,Black,11234,80,B,F,1
J00965289ZL,Black,20128,60,B,M,1
J00965289ZL,Black,9221,50,B,F,1
J00965289ZL,Black,11694,60,B,F,1
J00965289ZL,Black,15808,80,B,F,1
J00965289ZL,Black,12596,40,B,M,1
J00965289ZL,Black,12239,10,W,M,0
J00965289ZL,Black,11012,80,B,F,1
J00965289ZL,Black,5892,10,W,F,1
J00965289ZL,Black,10212,50,B,M,1
J00965289ZL,Black,19506,50,B,M,1
J00965289ZL,Black,19410,80,B,M,1
J00965289ZL,Black,10367,50,B,F,1
J00965289ZL,Black,8393,50,B,M,1
J00965289ZL,Black,7778,20,W,M,0
J00965289ZL,Black,12347,40,W,F,1
J00965289ZL,Black,17992,10,W,F,1
J00965289ZL,Black,11463,30,W,F,1
J00965289ZL,Black,10784,10,W,F,1
J00965289ZL,Black,11917,70,B,M,1
J00965289ZL,Black,6968,10,W,F,1
J00965289ZL,Black,12413,30,B,M,1
J00965289ZL,Black,16556,15,W,F,1
J00965289ZL,Black,9853,20,W,F,1
J00965289ZL,Black,15799,90,B,M,1
J00965289ZL,Black,20324,25,W,M,1
J00965289ZL,Black,10342,20,W,M,1
J00965289ZL,Black,8229,10,W,M,1
J00965289ZL,Black,7166,0,W,M,1
J00965289ZL,Black,7750,30,W,M,1
J00965289ZL,Black,14512,0,W,M,1
J00965289ZL,Black,17472,80,B,F,1
J00965289ZL,Black,11694,20,W,F,1
J00965289ZL,Black,13812,20,W,F,1
J00965289ZL,Black,10984,10,W,M,1
J00965453MP,Black,6210,20,W,M,1
J00965453MP,Black,6187,70,B,M,1
J00965453MP,Black,9377,79,B,F,1
J00965453MP,Black,5841,95,B,F,1
J00965453MP,Black,5632,100,B,F,1
J00965453MP,Black,6788,90,B,F,1
J00965453MP,Black,10530,89,B,F,1
J00965453MP,Black,10079,87,B,F,1
J00965453MP,Black,5742,89,B,M,0
J00965453MP,Black,9090,96,B,F,1
J00965453MP,Black,13325,40,B,M,0
J00965453MP,Black,5347,72,W,F,0
J00965453MP,Black,7816,72,B,M,1
J00965453MP,Black,6444,91,B,M,1
J00965453MP,Black,6748,92,B,M,1
J00965453MP,Black,4087,88,B,M,1
J00965453MP,Black,12227,90,B,M,1
J00965453MP,Black,7040,100,B,M,1
J00965453MP,Black,6460,30,W,F,0
J00965453MP,Black,7153,40,W,F,1
J00965453MP,Black,6917,78,W,F,1
J00965453MP,Black,6904,55,W,F,1
J00965453MP,Black,4961,34,W,F,0
J00965453MP,Black,4311,55,W,F,1
J00965453MP,Black,4012,1,W,M,1
J00965453MP,Black,10377,79,W,F,1
J00965453MP,Black,6126,60,B,M,0
J00965453MP,Black,6153,66,W,F,0
J00965453MP,Black,7384,91,W,M,1
J00965453MP,Black,13309,75,W,M,0
J00965453MP,Black,3807,10,W,M,1
J00965453MP,Black,5526,63,W,M,1
J00965453MP,Black,6377,98,W,M,1
J00965453MP,Black,8047,50,W,M,1
J00965453MP,Black,5595,83,W,M,1
J00965453MP,Black,6117,100,W,M,1
J00965453MP,Black,5773,100,B,F,1
J00965453MP,Black,5019,96,B,F,1
J00965453MP,Black,6701,79,W,F,1
J00965453MP,Black,10228,98,B,F,1
j00980078XJ,Black,7322,44,B,F,1
j00980078XJ,Black,7544,34,B,F,1
j00980078XJ,Black,5054,15,B,F,1
j00980078XJ,Black,4411,56,B,F,1
j00980078XJ,Black,5567,67,B,F,1
j00980078XJ,Black,3614,67,B,F,0
j00980078XJ,Black,4248,78,B,F,1
j00980078XJ,Black,4054,21,B,F,1
j00980078XJ,Black,5963,75,B,F,1
j00980078XJ,Black,4972,78,B,F,1
j00980078XJ,Black,4020,34,B,M,1
j00980078XJ,Black,5548,53,B,M,0
j00980078XJ,Black,4813,26,B,M,1
j00980078XJ,Black,3453,11,B,M,1
j00980078XJ,Black,3697,20,B,M,1
j00980078XJ,Black,8822,12,B,M,1
j00980078XJ,Black,6145,47,B,M,1
j00980078XJ,Black,5111,34,B,M,1
j00980078XJ,Black,5172,11,B,M,1
j00980078XJ,Black,6050,42,B,M,1
j00980078XJ,Black,5721,24,W,F,1
j00980078XJ,Black,6083,55,W,F,1
j00980078XJ,Black,5642,38,W,F,1
j00980078XJ,Black,4519,54,W,F,1
j00980078XJ,Black,5303,21,W,F,1
j00980078XJ,Black,5051,21,W,F,1
j00980078XJ,Black,3858,23,W,F,0
j00980078XJ,Black,4917,67,W,F,1
j00980078XJ,Black,11762,15,W,F,1
j00980078XJ,Black,9227,15,W,F,1
j00980078XJ,Black,3520,23,W,M,1
j00980078XJ,Black,5594,39,W,M,1
j00980078XJ,Black,4740,44,W,M,1
j00980078XJ,Black,4254,11,W,M,1
j00980078XJ,Black,5138,37,W,M,1
j00980078XJ,Black,4572,58,W,M,1
j00980078XJ,Black,3813,23,W,M,1
j00980078XJ,Black,5660,23,W,M,0
j00980078XJ,Black,4855,25,W,M,0
j00980078XJ,Black,4757,33,W,M,1
j00981726ZY,Black,4871,70,B,F,1
j00981726ZY,Black,3611,30,B,F,1
j00981726ZY,Black,4552,40,B,F,1
j00981726ZY,Black,78748,50,B,M,1
j00981726ZY,Black,221407,60,B,M,1
j00981726ZY,Black,3247,60,B,M,1
j00981726ZY,Black,3976,80,B,M,1
j00981726ZY,Black,6477,60,B,M,1
j00981726ZY,Black,11339,100,B,M,1
j00981726ZY,Black,6715,100,B,M,1
j00981726ZY,Black,7856,70,B,M,0
j00981726ZY,Black,4529,60,B,M,1
j00981726ZY,Black,5560,70,B,M,1
j00981726ZY,Black,6435,60,W,F,1
j00981726ZY,Black,16619,80,W,F,1
j00981726ZY,Black,11843,80,W,F,1
j00981726ZY,Black,3136,60,W,F,0
j00981726ZY,Black,4288,60,W,F,1
j00981726ZY,Black,7730,80,W,F,1
j00981726ZY,Black,11486,50,W,F,0
j00981726ZY,Black,3382,70,W,F,0
j00981726ZY,Black,5361,50,W,F,0
j00981726ZY,Black,8769,70,W,F,1
j00981726ZY,Black,5100,60,W,M,0
j00981726ZY,Black,4066,90,W,M,1
j00981726ZY,Black,3514,50,W,M,0
j00981726ZY,Black,4401,50,W,M,1
j00981726ZY,Black,6426,60,W,M,0
j00981726ZY,Black,3566,70,W,M,1
j00981726ZY,Black,4287,30,W,M,0
j00981726ZY,Black,4181,50,W,M,1
j00981726ZY,Black,4454,50,W,M,1
j00981726ZY,Black,21747,60,B,F,1
j00981726ZY,Black,10242,60,W,M,1
j00981726ZY,Black,6088,60,B,F,1
j00981726ZY,Black,5560,80,B,F,1
j00981726ZY,Black,30625,60,B,F,0
j00981726ZY,Black,97321,70,B,F,0
j00981726ZY,Black,3511,50,B,F,0
j00981726ZY,Black,4478,60,B,F,1
j00983550MRN,Black,7597,90,B,F,0
j00983550MRN,Black,5556,45,B,F,1
j00983550MRN,Black,4830,20,B,F,1
j00983550MRN,Black,4489,40,B,F,1
j00983550MRN,Black,5652,15,B,F,0
j00983550MRN,Black,5211,100,B,F,0
j00983550MRN,Black,6311,30,B,M,1
j00983550MRN,Black,4095,50,W,F,1
j00983550MRN,Black,4878,40,B,F,1
j00983550MRN,Black,4904,60,B,F,1
j00983550MRN,Black,3813,100,B,M,0
j00983550MRN,Black,3629,100,B,M,1
j00983550MRN,Black,3638,100,B,F,1
j00983550MRN,Black,4087,60,B,F,1
j00983550MRN,Black,9106,50,B,M,0
j00983550MRN,Black,5559,50,B,M,1
j00983550MRN,Black,3928,90,B,M,1
j00983550MRN,Black,4531,80,B,M,1
j00983550MRN,Black,3507,90,B,M,0
j00983550MRN,Black,4881,80,W,M,1
j00983550MRN,Black,3541,40,W,M,1
j00983550MRN,Black,5930,18,W,F,1
j00983550MRN,Black,14419,10,W,F,1
j00983550MRN,Black,3946,0,W,F,1
j00983550MRN,Black,4792,50,W,F,1
j00983550MRN,Black,3816,10,B,M,0
j00983550MRN,Black,6482,60,B,M,1
j00983550MRN,Black,4842,70,W,F,1
j00983550MRN,Black,5094,50,W,F,1
j00983550MRN,Black,3915,70,W,F,1
j00983550MRN,Black,3768,80,W,M,0
j00983550MRN,Black,4088,60,W,M,0
j00983550MRN,Black,5841,20,W,M,1
j00983550MRN,Black,3813,90,W,M,1
j00983550MRN,Black,3831,50,W,M,1
j00983550MRN,Black,4258,100,W,M,1
j00983550MRN,Black,4145,20,W,M,1
j00983550MRN,Black,5757,80,W,F,1
j00983550MRN,Black,3912,30,W,F,1
j00983550MRN,Black,6482,50,W,M,1
J01002593TL,Black,1377,88,B,F,1
J01002593TL,Black,4029,49,W,M,0
J01002593TL,Black,6026,76,B,M,1
J01002593TL,Black,4027,0,B,M,1
J01002593TL,Black,5410,77,B,F,1
J01002593TL,Black,1573,90,B,F,0
J01002593TL,Black,3949,100,B,F,1
J01002593TL,Black,7202,98,B,M,0
J01002593TL,Black,6049,66,B,M,0
J01002593TL,Black,3819,45,B,F,0
J01002593TL,Black,8492,89,B,M,1
J01002593TL,Black,4000,87,W,F,0
J01002593TL,Black,1013,98,W,F,1
J01002593TL,Black,1609,78,B,M,1
J01002593TL,Black,2968,98,B,M,1
J01002593TL,Black,2908,45,B,M,0
J01002593TL,Black,2755,87,B,M,0
J01002593TL,Black,2847,56,W,F,1
J01002593TL,Black,3849,43,W,F,0
J01002593TL,Black,3128,34,W,F,1
J01002593TL,Black,1059,88,W,F,0
J01002593TL,Black,4588,88,W,F,1
J01002593TL,Black,1203,99,B,M,0
J01002593TL,Black,1361,44,W,F,1
J01002593TL,Black,3418,76,W,M,0
J01002593TL,Black,1423,45,W,M,0
J01002593TL,Black,1444,33,W,F,0
J01002593TL,Black,3421,87,W,M,1
J01002593TL,Black,2845,89,W,M,0
J01002593TL,Black,1615,76,W,M,0
J01002593TL,Black,1280,67,W,M,0
J01002593TL,Black,3099,77,W,M,1
J01002593TL,Black,1371,98,W,M,1
J01002593TL,Black,1671,68,B,F,0
J01002593TL,Black,2866,87,W,M,1
J01002593TL,Black,2578,76,W,F,1
J01002593TL,Black,2781,99,B,F,1
J01002593TL,Black,5070,55,B,F,1
J01002593TL,Black,1377,98,B,F,1
J01002593TL,Black,5156,78,B,F,0
J01024433XZZ,Black,4418,13,B,F,0
J01024433XZZ,Black,5814,3,B,F,1
J01024433XZZ,Black,3325,0,B,F,1
J01024433XZZ,Black,3651,0,W,M,0
J01024433XZZ,Black,8548,75,W,M,1
J01024433XZZ,Black,3605,3,B,F,0
J01024433XZZ,Black,4373,10,B,M,0
J01024433XZZ,Black,4171,0,B,M,0
J01024433XZZ,Black,3125,0,B,F,1
J01024433XZZ,Black,4435,8,B,F,0
J01024433XZZ,Black,4988,7,B,F,0
J01024433XZZ,Black,5591,18,B,F,0
J01024433XZZ,Black,4649,3,B,M,1
J01024433XZZ,Black,4640,18,B,M,1
J01024433XZZ,Black,3350,0,B,M,0
J01024433XZZ,Black,5921,5,B,M,0
J01024433XZZ,Black,3968,5,B,M,1
J01024433XZZ,Black,3912,70,B,F,1
J01024433XZZ,Black,3722,1,B,M,0
J01024433XZZ,Black,6198,2,W,M,0
J01024433XZZ,Black,4712,7,W,M,1
J01024433XZZ,Black,3384,0,B,M,0
J01024433XZZ,Black,4792,70,W,F,0
J01024433XZZ,Black,4537,80,W,F,0
J01024433XZZ,Black,3462,1,W,F,1
J01024433XZZ,Black,5289,5,W,F,1
J01024433XZZ,Black,4123,5,W,F,1
J01024433XZZ,Black,7680,70,W,F,1
J01024433XZZ,Black,7190,56,W,F,1
J01024433XZZ,Black,3662,0,W,F,0
J01024433XZZ,Black,4414,0,B,M,1
J01024433XZZ,Black,4291,3,W,F,1
J01024433XZZ,Black,3244,0,W,M,0
J01024433XZZ,Black,3197,0,W,M,0
J01024433XZZ,Black,5509,0,W,M,0
J01024433XZZ,Black,3471,3,W,M,0
J01024433XZZ,Black,3833,3,B,F,1
J01024433XZZ,Black,4400,75,W,M,1
J01024433XZZ,Black,4561,5,W,M,0
J01024433XZZ,Black,5643,45,W,F,0
RYLLRVr,Black,3956,30,W,M,1
RYLLRVr,Black,4449,50,B,F,1
RYLLRVr,Black,4527,55,B,F,1
RYLLRVr,Black,3620,35,B,F,1
RYLLRVr,Black,5290,15,B,F,1
RYLLRVr,Black,4475,50,B,F,1
RYLLRVr,Black,6867,65,B,F,1
RYLLRVr,Black,3593,45,B,M,1
RYLLRVr,Black,5004,65,B,M,1
RYLLRVr,Black,13634,30,B,M,0
RYLLRVr,Black,4823,65,B,F,1
RYLLRVr,Black,6217,50,B,M,1
RYLLRVr,Black,4191,50,B,M,0
RYLLRVr,Black,7304,50,B,M,1
RYLLRVr,Black,5549,50,B,M,1
RYLLRVr,Black,3898,30,B,M,1
RYLLRVr,Black,7706,60,B,M,1
RYLLRVr,Black,4256,15,W,F,0
RYLLRVr,Black,5684,50,W,F,1
RYLLRVr,Black,9178,30,W,F,0
RYLLRVr,Black,11144,50,W,F,0
RYLLRVr,Black,3998,30,W,F,0
RYLLRVr,Black,3808,20,W,F,1
RYLLRVr,Black,6447,70,B,M,1
RYLLRVr,Black,3614,5,W,F,1
RYLLRVr,Black,7012,25,W,F,1
RYLLRVr,Black,7027,65,W,F,1
RYLLRVr,Black,3865,20,W,M,1
RYLLRVr,Black,3765,20,W,M,0
RYLLRVr,Black,4201,15,W,M,0
RYLLRVr,Black,4269,20,W,M,1
RYLLRVr,Black,3980,75,W,M,1
RYLLRVr,Black,4650,25,W,M,1
RYLLRVr,Black,5576,70,W,M,1
RYLLRVr,Black,3654,40,W,M,0
RYLLRVr,Black,3856,20,W,F,1
RYLLRVr,Black,6894,50,W,M,0
RYLLRVr,Black,4314,50,B,F,1
RYLLRVr,Black,5942,20,B,F,1
RYLLRVr,Black,7934,80,B,F,1
20319692XL,White,7171,23,B,F,1
20319692XL,White,20299,67,B,F,1
20319692XL,White,1492,NA,B,F,1
20319692XL,White,3684,0,B,M,0
20319692XL,White,4590,11,B,F,0
20319692XL,White,3246,1,B,M,1
20319692XL,White,6083,67,B,F,1
20319692XL,White,8920,50,B,F,1
20319692XL,White,4231,1,B,F,1
20319692XL,White,7239,39,W,F,0
20319692XL,White,12693,20,W,F,1
20319692XL,White,6168,78,W,F,1
20319692XL,White,8072,87,B,M,1
20319692XL,White,5933,90,B,F,0
20319692XL,White,6036,0,B,F,1
20319692XL,White,9548,90,B,F,1
20319692XL,White,4586,78,B,M,0
20319692XL,White,5706,70,B,M,1
20319692XL,White,3938,98,B,M,1
20319692XL,White,5433,100,B,M,1
20319692XL,White,6310,23,B,M,1
20319692XL,White,5405,100,W,F,1
20319692XL,White,9641,8,W,F,1
20319692XL,White,7397,20,W,F,1
20319692XL,White,13932,32,W,F,1
20319692XL,White,5077,100,B,M,1
20319692XL,White,5915,90,W,M,1
20319692XL,White,12406,78,W,F,1
20319692XL,White,15249,80,W,F,1
20319692XL,White,10840,89,W,M,1
20319692XL,White,7058,80,W,M,1
20319692XL,White,17012,90,W,M,1
20319692XL,White,6361,99,W,M,1
20319692XL,White,5847,65,W,F,1
20319692XL,White,7091,67,B,M,1
20319692XL,White,14877,60,W,M,1
20319692XL,White,2895,12,W,M,1
20319692XL,White,11147,25,W,M,1
20319692XL,White,3534,2,W,M,1
20319692XL,White,3621,0,W,M,0
20325078VM,White,2237,64,B,F,1
20325078VM,White,4600,32,W,M,1
20325078VM,White,2374,100,B,F,1
20325078VM,White,5134,79,B,F,1
20325078VM,White,2521,99,B,M,1
20325078VM,White,3024,65,W,M,0
20325078VM,White,2043,88,B,M,0
20325078VM,White,2825,50,W,F,1
20325078VM,White,1428,75,B,M,1
20325078VM,White,3409,30,W,F,1
20325078VM,White,2399,78,W,M,1
20325078VM,White,2283,43,B,F,1
20325078VM,White,3446,45,W,M,1
20325078VM,White,1149,75,W,F,1
20325078VM,White,1115,87,W,F,1
20325078VM,White,2345,66,W,F,1
20325078VM,White,2013,55,B,F,1
20325078VM,White,1884,84,W,F,0
20325078VM,White,4375,66,W,F,1
20325078VM,White,3335,80,B,M,1
20325078VM,White,2762,12,W,M,0
20325078VM,White,2039,55,B,F,1
20325078VM,White,2105,43,B,F,1
20325078VM,White,3818,67,W,F,1
20325078VM,White,2506,99,B,M,1
20325078VM,White,3095,87,W,F,1
20325078VM,White,2992,42,W,M,1
20325078VM,White,2387,45,B,F,1
20325078VM,White,3534,77,B,M,1
20325078VM,White,2274,12,B,M,1
20325078VM,White,4470,31,B,M,1
20325078VM,White,2962,67,W,M,1
20325078VM,White,2319,65,W,M,1
20325078VM,White,2462,99,B,M,1
20325078VM,White,2670,99,W,F,1
20325078VM,White,1852,12,W,M,1
20325078VM,White,2316,99,W,M,1
20325078VM,White,2222,76,B,M,1
20325078VM,White,3557,45,B,F,1
20325078VM,White,1395,23,B,F,1
XLLULrZS0923,Black,7229,45,B,M,1
XLLULrZS0923,Black,2978,67,W,F,1
XLLULrZS0923,Black,5305,10,W,F,1
XLLULrZS0923,Black,8555,59,W,F,1
XLLULrZS0923,Black,9849,72,B,F,1
XLLULrZS0923,Black,10602,20,B,M,1
XLLULrZS0923,Black,10517,50,B,M,1
XLLULrZS0923,Black,3232,79,W,M,1
XLLULrZS0923,Black,8269,99,B,M,1
XLLULrZS0923,Black,16203,55,W,M,1
XLLULrZS0923,Black,3724,39,W,M,1
XLLULrZS0923,Black,6812,89,B,F,1
XLLULrZS0923,Black,1943,87,W,M,0
XLLULrZS0923,Black,6916,55,W,F,1
XLLULrZS0923,Black,3352,68,W,F,1
XLLULrZS0923,Black,7984,76,B,M,1
XLLULrZS0923,Black,5998,76,B,F,1
XLLULrZS0923,Black,5869,30,W,F,1
XLLULrZS0923,Black,11925,60,B,F,0
XLLULrZS0923,Black,6263,67,W,F,1
XLLULrZS0923,Black,7784,80,B,F,1
XLLULrZS0923,Black,7773,45,W,M,1
XLLULrZS0923,Black,5977,20,B,M,1
XLLULrZS0923,Black,8498,40,W,F,1
XLLULrZS0923,Black,8170,60,B,M,1
XLLULrZS0923,Black,10512,40,W,F,0
XLLULrZS0923,Black,8296,80,W,M,1
XLLULrZS0923,Black,11514,70,W,M,1
XLLULrZS0923,Black,7682,47,B,F,1
XLLULrZS0923,Black,26426,30,W,M,1
XLLULrZS0923,Black,10911,45,B,M,1
XLLULrZS0923,Black,6161,30,B,F,1
XLLULrZS0923,Black,11719,30,B,M,1
XLLULrZS0923,Black,6486,76,B,F,1
XLLULrZS0923,Black,10851,40,W,F,1
XLLULrZS0923,Black,7594,50,W,M,1
XLLULrZS0923,Black,12392,88,B,M,1
XLLULrZS0923,Black,16667,65,B,F,1
XLLULrZS0923,Black,6219,10,W,M,1
XLLULrZS0923,Black,9172,50,B,F,1
M20026000_JS,White,3869,15,B,M,0
M20026000_JS,White,5398,30,B,M,1
M20026000_JS,White,2426,90,B,M,1
M20026000_JS,White,17292,40,B,F,0
M20026000_JS,White,3685,45,B,F,1
M20026000_JS,White,3941,45,B,M,0
M20026000_JS,White,4137,30,B,F,1
M20026000_JS,White,3887,100,W,F,1
M20026000_JS,White,3717,80,B,F,1
M20026000_JS,White,4496,65,B,F,1
M20026000_JS,White,5227,90,B,F,1
M20026000_JS,White,2788,0,W,M,1
M20026000_JS,White,5335,10,B,M,1
M20026000_JS,White,3799,75,W,F,1
M20026000_JS,White,4567,70,W,F,1
M20026000_JS,White,4730,60,B,M,1
M20026000_JS,White,3419,80,W,M,1
M20026000_JS,White,5851,45,W,F,0
M20026000_JS,White,7784,45,B,M,0
M20026000_JS,White,4499,65,W,F,0
M20026000_JS,White,5655,34,W,M,0
M20026000_JS,White,3237,60,B,F,1
M20026000_JS,White,3808,75,B,F,1
M20026000_JS,White,3372,80,B,F,1
M20026000_JS,White,4881,40,W,F,0
M20026000_JS,White,3914,10,W,M,0
M20026000_JS,White,3590,50,W,M,1
M20026000_JS,White,6076,35,B,M,0
M20026000_JS,White,3575,20,B,M,0
M20026000_JS,White,3047,75,W,M,1
M20026000_JS,White,4666,70,B,F,1
M20026000_JS,White,1887,0,W,F,1
M20026000_JS,White,5706,50,W,F,1
M20026000_JS,White,6514,80,W,F,1
M20026000_JS,White,6742,35,W,F,1
M20026000_JS,White,5344,55,W,M,1
M20026000_JS,White,3488,90,B,M,1
M20026000_JS,White,7138,25,W,M,0
M20026000_JS,White,3253,90,W,M,1
M20026000_JS,White,3341,0,W,M,1
M20251217_WWR,White,4979,50,B,F,1
M20251217_WWR,White,6032,60,W,F,1
M20251217_WWR,White,7841,60,W,F,1
M20251217_WWR,White,6000,80,W,M,1
M20251217_WWR,White,6422,50,B,F,0
M20251217_WWR,White,3123,60,W,F,1
M20251217_WWR,White,5595,60,W,M,1
M20251217_WWR,White,4459,80,B,M,1
M20251217_WWR,White,3069,60,W,F,1
M20251217_WWR,White,5651,40,B,M,0
M20251217_WWR,White,4819,50,B,M,0
M20251217_WWR,White,5197,70,B,F,1
M20251217_WWR,White,4830,80,B,M,1
M20251217_WWR,White,4017,60,W,F,1
M20251217_WWR,White,6963,50,B,F,1
M20251217_WWR,White,5156,80,B,M,1
M20251217_WWR,White,6419,50,B,M,0
M20251217_WWR,White,6472,70,W,F,1
M20251217_WWR,White,4285,50,W,F,1
M20251217_WWR,White,3702,60,B,F,1
M20251217_WWR,White,3953,60,W,F,1
M20251217_WWR,White,6613,60,B,M,1
M20251217_WWR,White,8255,80,B,M,1
M20251217_WWR,White,4236,80,W,M,1
M20251217_WWR,White,4432,70,W,M,1
M20251217_WWR,White,6800,50,W,M,1
M20251217_WWR,White,5424,50,B,F,0
M20251217_WWR,White,8388,40,W,M,1
M20251217_WWR,White,4427,80,W,M,1
M20251217_WWR,White,4039,40,B,F,1
M20251217_WWR,White,8492,50,W,M,1
M20251217_WWR,White,7333,60,W,F,1
M20251217_WWR,White,4619,40,W,M,1
M20251217_WWR,White,4688,70,B,M,0
M20251217_WWR,White,4600,50,B,M,1
M20251217_WWR,White,6703,50,W,M,1
M20251217_WWR,White,5032,50,B,F,1
M20251217_WWR,White,5707,40,B,F,1
M20251217_WWR,White,4891,50,B,F,1
M20251217_WWR,White,6268,50,W,F,1
m20265671NX,White,3752,8,W,F,1
m20265671NX,White,4010,6,W,F,1
m20265671NX,White,5021,4,B,M,1
m20265671NX,White,5283,3,B,F,1
m20265671NX,White,3840,6,B,F,1
m20265671NX,White,3999,9,B,M,1
m20265671NX,White,11940,3,B,M,0
m20265671NX,White,5623,3,B,M,0
m20265671NX,White,3264,4,B,F,1
m20265671NX,White,3527,2,B,F,1
m20265671NX,White,3688,7,B,F,1
m20265671NX,White,4645,6,B,F,1
m20265671NX,White,3847,8,W,F,1
m20265671NX,White,3993,7,B,F,1
m20265671NX,White,3564,8,B,F,1
m20265671NX,White,3977,9,W,F,1
m20265671NX,White,4325,5,B,M,1
m20265671NX,White,4532,7,B,M,1
m20265671NX,White,5613,6,W,F,1
m20265671NX,White,6240,6,B,F,1
m20265671NX,White,5222,7,W,M,1
m20265671NX,White,3739,5,W,M,1
m20265671NX,White,3496,7,B,M,1
m20265671NX,White,3664,2,W,M,1
m20265671NX,White,7630,6,W,F,1
m20265671NX,White,4338,4,W,M,1
m20265671NX,White,15583,2,W,F,1
m20265671NX,White,3508,5,W,F,1
m20265671NX,White,4584,8,B,M,1
m20265671NX,White,3509,9,W,F,1
m20265671NX,White,5099,2,W,M,1
m20265671NX,White,5662,10,B,M,1
m20265671NX,White,6443,4,B,M,1
m20265671NX,White,3732,7,B,F,1
m20265671NX,White,7984,1,W,M,1
m20265671NX,White,9070,7,W,M,1
m20265671NX,White,5753,5,W,M,0
m20265671NX,White,4159,8,W,F,0
m20265671NX,White,4007,9,W,M,1
m20265671NX,White,5834,6,W,M,1
M20277369_VWm,Other/unknown,3685,26,B,F,1
M20277369_VWm,Other/unknown,4287,56,B,F,1
M20277369_VWm,Other/unknown,5756,97,B,F,1
M20277369_VWm,Other/unknown,3204,67,B,F,1
M20277369_VWm,Other/unknown,4103,40,B,F,0
M20277369_VWm,Other/unknown,3660,77,B,F,1
M20277369_VWm,Other/unknown,2563,45,B,F,1
M20277369_VWm,Other/unknown,3654,67,B,F,1
M20277369_VWm,Other/unknown,4747,68,B,F,1
M20277369_VWm,Other/unknown,3641,65,B,M,0
M20277369_VWm,Other/unknown,7526,69,B,M,1
M20277369_VWm,Other/unknown,3196,33,B,M,0
M20277369_VWm,Other/unknown,3192,78,B,M,1
M20277369_VWm,Other/unknown,3799,25,B,M,1
M20277369_VWm,Other/unknown,3066,77,B,M,1
M20277369_VWm,Other/unknown,6456,89,B,M,0
M20277369_VWm,Other/unknown,10536,68,B,M,1
M20277369_VWm,Other/unknown,4246,23,B,M,1
M20277369_VWm,Other/unknown,3505,98,B,M,1
M20277369_VWm,Other/unknown,9347,88,W,F,1
M20277369_VWm,Other/unknown,10669,66,W,F,1
M20277369_VWm,Other/unknown,4865,26,W,F,1
M20277369_VWm,Other/unknown,6283,67,W,F,1
